번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1102789,응용화학생명공학전공,20140714,2009,내일로 기차로,2011,권다현,테라,915.1904 권22내
AJ1103442,기계공학과,20140808,2009,내일로 기차로,2011,권다현,테라,915.1904 권22내
AJ1104483,화학공학전공,20130916,2010,내일로 기차로,2011,권다현,테라,915.1904 권22내
AJ1104361,화학공학전공,20110823,2010,내일로 기차로,2011,권다현,테라,915.1904 권22내
AJ1104091,건설시스템공학전공,20140305,2010,유럽,2011,최철호,시공사,914.04 최83유
AJ1110519,산업공학전공,20150119,2014,유럽,2011,최철호,시공사,914.04 최83유
AJ1106911,건축공학전공,20121226,2010,유럽,2011,최철호,시공사,914.04 최83유
AJ1106216,산업공학전공,20140903,2011,Best of Europe 230,2013,장백관,테라,914.04 장43b
AJ1103684,건축학과,20140117,2009,Best of Europe 230,2013,장백관,테라,914.04 장43b
AJ1101998,건설시스템공학전공,20130923,2008,Best of Europe 230,2013,장백관,테라,914.04 장43b
AJ1104031,기계공학과,20140310,2010,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1104705,화학공학전공,20141008,2011,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1102812,생명공학전공,20141110,2009,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1104288,화학공학전공,20130813,2010,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1101198,건축학과,20111104,2007,(자신만만 세계여행) 유럽,2011,이미지,삼성,914.04 이38유개8
AJ1104705,화학공학전공,20141008,2011,유럽,2008,박현숙,중앙북스,914.04 유294박
AJ1106412,화학공학전공,20141031,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1103763,기계공학과,20140622,2010,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1107521,신소재공학전공,20140526,2012,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1109101,응용화학생명공학전공,20140902,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1109007,기계공학과,20140424,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1103571,화학공학전공,20140313,2009,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1106242,응용화학생명공학전공,20140718,2011,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1103644,기계공학과,20141005,2009,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1107735,신소재공학전공,20140526,2012,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1104324,기계공학과,20130430,2010,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1100918,기계공학과,20121213,2007,(새로 만든) 먼나라 이웃나라,2012,이원복,김영사,914.004 이66먼전개
AJ1103763,기계공학과,20140518,2010,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1109101,응용화학생명공학전공,20140630,2011,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1106412,화학공학전공,20140905,2011,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1107474,응용화학생명공학전공,20130701,2012,(21세기) 먼나라 이웃나라,2004,이원복,김영사,914.004 이66먼
AJ1103763,기계공학과,20140224,2010,새 먼나라 이웃나라,1998,이원복,김영사,914.004 이664먼새
AJ1103287,화학공학전공,20140605,2009,이지 유럽,2007,신중혜,블루 출판사업부,914 이78신7
AJ1104152,응용화학생명공학전공,20130513,2010,이지 유럽,2007,신중혜,블루 출판사업부,914 이78신7
AJ1107521,신소재공학전공,20121120,2012,이지 유럽,2007,신중혜,블루 출판사업부,914 이78신7
AJ1106893,산업공학전공,20141202,2012,이지 유럽,2005,신중혜,블루출판사업부,914 이78신5
AJ1107521,신소재공학전공,20121120,2012,유럽 100배 즐기기,2007,랜덤하우스 중앙,랜덤하우스중앙,910.202 랜24유9
AJ1101081,산업공학전공,20120326,2007,유럽 100배 즐기기,2008,랜덤하우스코리아,랜덤하우스코리아,910.202 랜24유10
AJ1101976,화학공학전공,20120829,2008,여행의 기술,2004,"Botton, Alain De",이레,910.01 B751aK정
AJ1105111,기계공학과,20131021,2010,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1100914,기계공학과,20131004,2007,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1104382,기계공학과,20131016,2010,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1101489,기계공학과,20130409,2008,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1101310,건축공학전공,20130405,2007,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1107068,산업공학전공,20130326,2010,(과학과 기술로 본) 세계사 강의,2005,"McClellan, James III",모티브북,909 M478sK전
AJ1108959,산업공학전공,20140107,2013,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1103112,산업공학전공,20130816,2009,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1101198,건축학과,20111025,2007,역사란 무엇인가,2002,"Carr, Edward Hallet",까치,901.9 C311w개K김
AJ1102812,생명공학전공,20121107,2009,서양 연극사 이야기,2001,"Barranger, Milly S",평민사,792.094 B268tK우
AJ1100380,응용화학생명공학전공,20111227,2006,서양 연극사 이야기,2001,"Barranger, Milly S",평민사,792.094 B268tK우
AJ1103571,화학공학전공,20140306,2009,세계 연극사,2000,"Wilson, Edwin",한신문화사,792.09 W747LK김
AJ1104678,화학공학전공,20140522,2010,세계 연극사,2000,"Wilson, Edwin",한신문화사,792.09 W747LK김
AJ1103233,응용화학생명공학전공,20130125,2009,세계 연극사,2000,"Wilson, Edwin",한신문화사,792.09 W747LK김
AJ1104678,화학공학전공,20140522,2010,연극개론,2009,"Brockett, Oscar Gross",HS MEDIA,792.01 B864t4K김수
AJ1103571,화학공학전공,20140306,2009,오페라로 배우는 역사와 문화,2010,고종환,푸른사상사,782.1 고75오
AJ1108309,응용화학생명공학전공,20140305,2013,오페라로 배우는 역사와 문화,2010,고종환,푸른사상사,782.1 고75오
AJ1110764,건축학과,20140603,2014,오페라로 배우는 역사와 문화,2010,고종환,푸른사상사,782.1 고75오
AJ1101326,기계공학과,20130613,2007,오페라로 배우는 역사와 문화,2010,고종환,푸른사상사,782.1 고75오
AJ1104254,교통시스템공학전공,20130311,2010,오페라로 배우는 역사와 문화,2010,고종환,푸른사상사,782.1 고75오
AJ1100380,응용화학생명공학전공,20111231,2006,오페라로 배우는 역사와 문화,2010,고종환,푸른사상사,782.1 고75오
AJ1107437,건축학과,20140512,2012,서양건축사,2007,임석재,북하우스,720.94 임54기
AJ1104090,건축학과,20140615,2010,서양건축사,2007,임석재,북하우스,720.94 임54기
AJ1107704,건축학과,20140514,2012,서양건축사,2007,임석재,북하우스,720.94 임54기
AJ1107449,건축학과,20140509,2012,서양건축사,2007,임석재,북하우스,720.94 임54기
AJ1104083,건축학과,20140408,2010,서양건축사,2007,임석재,북하우스,720.94 임54기
AJ1101241,건축공학전공,20130418,2008,서양건축사,2007,임석재,북하우스,720.94 임54기
AJ1106012,건축학과,20120614,2009,서양건축사,2007,임석재,북하우스,720.94 임54기
AJ1106900,응용화학생명공학전공,20140430,2012,서양건축사,2005,윤정근,기문당,720.94 서62윤
AJ1108721,건축학과,20130524,2013,서양건축사,2005,윤정근,기문당,720.94 서62윤
AJ1102190,건축학과,20140414,2008,서양건축사,1997,"Klassen, Winand",大宇出版社,720.94 K63서K심
AJ1105612,건축학과,20130503,2011,서양건축사,1997,"Klassen, Winand",大宇出版社,720.94 K63서K심
AJ1104227,생명공학전공,20140318,2010,서양건축사,2003,"Klassen, Winand",아키그램,720.94 K63hK조개
AJ1103998,건축학과,20140408,2010,서양건축사,2003,"Jordan, Furneaux R",技文堂,720.94 J82wK정
AJ1101318,건축학과,20130530,2007,서양건축사,2003,"Jordan, Furneaux R",技文堂,720.94 J82wK정
AJ1103182,건축학과,20120406,2009,서양건축사,2002,정성현,동방미디어,720.9 정54서
AJ1103518,건축학과,20140512,2009,서양 건축 이야기,2004,빌 리제베로,한길아트,720.9 R595stK오
AJ1103268,응용화학생명공학전공,20140313,2009,서양 건축 이야기,2004,빌 리제베로,한길아트,720.9 R595stK오
AJ1107704,건축학과,20140304,2012,서양 건축 이야기,2004,빌 리제베로,한길아트,720.9 R595stK오
AJ1101241,건축공학전공,20130411,2008,서양 건축 이야기,2004,빌 리제베로,한길아트,720.9 R595stK오
AJ1101516,건축학과,20110408,2008,서양 건축 이야기,2004,빌 리제베로,한길아트,720.9 R595stK오
AJ1108143,건축학과,20140829,2013,친환경건축의 이해,2003,함정도,기문당,720.47 함74친
AJ1106663,건축학과,20141027,2011,친환경건축의 이해,2003,함정도,기문당,720.47 함74친
AJ1107705,건축학과,20120508,2012,친환경건축의 이해,2003,함정도,기문당,720.47 함74친
AJ1107697,건축학과,20120508,2012,친환경건축의 이해,2003,함정도,기문당,720.47 함74친
AJ1101314,건축학과,20110601,2007,친환경건축의 이해,2003,함정도,기문당,720.47 함74친
AJ1108704,건축학과,20131007,2013,친환경건축의 이해,2009,김삼열,기문당,720.47 친95대
AJ1108796,건축학과,20130527,2013,친환경건축의 이해,2009,김삼열,기문당,720.47 친95대
AJ1107713,건축학과,20121115,2012,친환경건축의 이해,2009,김삼열,기문당,720.47 친95대
AJ1100215,건축학과,20111103,2005,친환경건축의 이해,2009,김삼열,기문당,720.47 친95대
AJ1101191,신소재공학전공,20141106,2007,공업재료가공학,2008,"Kalpakjian, Serope",피어슨에듀케이션코리아,670 K14m5K김
AJ1106513,신소재공학전공,20140616,2011,공업재료가공학,2008,"Kalpakjian, Serope",피어슨에듀케이션코리아,670 K14m5K김
AJ1107133,신소재공학전공,20150107,2010,공업재료가공학,2008,"Kalpakjian, Serope",피어슨에듀케이션코리아,670 K14m5K김
AJ1101465,화학공학전공,20140417,2008,공업재료가공학,2008,"Kalpakjian, Serope",피어슨에듀케이션코리아,670 K14m5K김
AJ1109086,신소재공학전공,20130416,2011,공업재료가공학,2008,"Kalpakjian, Serope",피어슨에듀케이션코리아,670 K14m5K김
AJ1101896,신소재공학전공,20111206,2008,공업재료가공학,2008,"Kalpakjian, Serope",피어슨에듀케이션코리아,670 K14m5K김
AJ1100449,산업공학전공,20110417,2006,공업재료가공학,2004,"Kalpakjian, Serope",半島出版社,670 K14m3K김
AJ1106959,화학공학전공,20140930,2012,고분자공학개론,2006,"Fried, Joel R",자유아카데미,668.9 F899p2K김
AJ1103767,화학공학전공,20140911,2010,고분자공학개론,2006,"Fried, Joel R",자유아카데미,668.9 F899p2K김
AJ1104678,화학공학전공,20140319,2010,고분자공학개론,2006,"Fried, Joel R",자유아카데미,668.9 F899p2K김
AJ1102157,화학공학전공,20131129,2008,고분자공학개론,2006,"Fried, Joel R",자유아카데미,668.9 F899p2K김
AJ1103362,응용화학생명공학전공,20130909,2009,고분자공학개론,2006,"Fried, Joel R",자유아카데미,668.9 F899p2K김
AJ1103285,화학공학전공,20131006,2009,고분자공학개론,2006,"Fried, Joel R",자유아카데미,668.9 F899p2K김
AJ1101762,화학공학전공,20121207,2008,고분자공학개론,2006,"Fried, Joel R",자유아카데미,668.9 F899p2K김
AJ1105280,화학공학전공,20121012,2010,고분자공학개론,2006,"Fried, Joel R",자유아카데미,668.9 F899p2K김
AJ1103151,화학공학전공,20120903,2009,고분자공학개론,2006,"Fried, Joel R",자유아카데미,668.9 F899p2K김
AJ1104581,응용화학생명공학전공,20131011,2010,식품화학,2007,하정욱,두양사,664 식896하
AJ1104149,응용화학생명공학전공,20140414,2010,식품공학,2002,전재근,라이프사이언스,664 식896전
AJ1101666,응용화학생명공학전공,20140421,2008,식품공학,2002,전재근,라이프사이언스,664 식896전
AJ1103710,응용화학생명공학전공,20110904,2009,식품공학,2002,전재근,라이프사이언스,664 식896전
AJ1108301,응용화학생명공학전공,20130409,2013,식품화학,2009,이숙영,파워북,664 식896이파
AJ1108218,응용화학생명공학전공,20130325,2013,식품화학,2009,이숙영,파워북,664 식896이파
AJ1103370,응용화학생명공학전공,20130108,2009,식품화학,2009,이숙영,파워북,664 식896이파
AJ1106655,응용화학생명공학전공,20140926,2011,식품화학,2008,오훈일,수학사,664 식896오개2
AJ1102168,생명공학전공,20120504,2008,식품화학,2005,김재욱,문운당,664 식896김문
AJ1100380,응용화학생명공학전공,20110922,2006,식품화학,2005,김재욱,문운당,664 식896김문
AJ1103710,응용화학생명공학전공,20121012,2009,식품화학,2010,김동훈,탐구당,664 김25식개증3
AJ1103502,응용화학생명공학전공,20140605,2009,식품공학,2007,김공환,라이프사이언스,664 김15식
AJ1102637,응용화학생명공학전공,20140411,2009,식품공학,2007,김공환,라이프사이언스,664 김15식
AJ1102930,응용화학생명공학전공,20140423,2009,식품공학,2007,김공환,라이프사이언스,664 김15식
AJ1102789,응용화학생명공학전공,20140423,2009,식품공학,2007,김공환,라이프사이언스,664 김15식
AJ1103362,응용화학생명공학전공,20130522,2009,식품공학,2007,김공환,라이프사이언스,664 김15식
AJ1103366,응용화학생명공학전공,20130419,2009,식품공학,2007,김공환,라이프사이언스,664 김15식
AJ1100214,생명공학전공,20130416,2005,식품공학,2007,김공환,라이프사이언스,664 김15식
AJ1103894,응용화학생명공학전공,20130416,2009,유기공업화학,1999,송전치화,지성출판사,661.8 송74유K조
AJ1109125,화학공학전공,20141102,2013,유기공업화학,2002,박내정,淸文閣,661.8 박193유개
AJ1104561,화학공학전공,20141101,2011,유기공업화학,2002,박내정,淸文閣,661.8 박193유개
AJ1106841,화학공학전공,20140407,2012,유기공업화학,2002,박내정,淸文閣,661.8 박193유개
AJ1103781,화학공학전공,20130609,2009,유기공업화학,2002,박내정,淸文閣,661.8 박193유개
AJ1101880,화학공학전공,20130601,2008,유기공업화학,2002,박내정,淸文閣,661.8 박193유개
AJ1106656,응용화학생명공학전공,20120916,2011,유기공업화학,2002,박내정,淸文閣,661.8 박193유개
AJ1106461,화학공학전공,20141126,2011,유기공업화학,1997,남기대,보성각,661.8 남18유
AJ1104581,응용화학생명공학전공,20131025,2010,유기공업화학,1997,남기대,보성각,661.8 남18유
AJ1109220,화학공학전공,20140913,2013,유기공업화학,2001,"Wittcoff, Harold A",사이텍미디어,661.8 W827iK김
AJ1103564,화학공학전공,20130905,2009,유기공업화학,2001,"Wittcoff, Harold A",사이텍미디어,661.8 W827iK김
AJ1102789,응용화학생명공학전공,20141202,2009,무기공업화학,2006,한국공업화학회,淸文閣,661.1 한16무
AJ1103105,응용화학생명공학전공,20140912,2009,무기공업화학,2006,한국공업화학회,淸文閣,661.1 한16무
AJ1107737,응용화학생명공학전공,20140415,2012,무기공업화학,2006,한국공업화학회,淸文閣,661.1 한16무
AJ1103232,응용화학생명공학전공,20141014,2009,무기공업화학,2006,한국공업화학회,淸文閣,661.1 한16무
AJ1101634,응용화학생명공학전공,20141013,2008,무기공업화학,2006,한국공업화학회,淸文閣,661.1 한16무
AJ1103229,응용화학생명공학전공,20121025,2009,무기공업화학,2006,한국공업화학회,淸文閣,661.1 한16무
AJ1101127,응용화학생명공학전공,20120918,2007,무기공업화학,2006,한국공업화학회,淸文閣,661.1 한16무
AJ1101051,응용화학생명공학전공,20120921,2007,무기공업화학,2006,한국공업화학회,淸文閣,661.1 한16무
AJ1109125,화학공학전공,20140710,2013,화학공학 열역학,2005,"Smith, J.M",한국맥그로힐,660.2969 S653i7K김
AJ1103098,화학공학전공,20140715,2009,화학공학 열역학,2005,"Smith, J.M",한국맥그로힐,660.2969 S653i7K김
AJ1106860,화학공학전공,20140327,2011,화학공학 열역학,2005,"Smith, J.M",한국맥그로힐,660.2969 S653i7K김
AJ1103097,화학공학전공,20121129,2009,화학공학 열역학,2005,"Smith, J.M",한국맥그로힐,660.2969 S653i7K김
AJ1104796,화학공학전공,20131017,2010,Introduction to chemical engineering thermodynamics,2005,"Smith, J. M. (Joseph Mauck) 1916-",McGraw-Hill,660.2969 S651i7
AJ1106405,화학공학전공,20141112,2011,Introduction to chemical engineering thermodynamics,1987,"Smith, J. M (Joseph Mauck) 1916-",McGraw-Hill,660.2969 S651i4
AJ1103813,화학공학전공,20131130,2010,Introduction to chemical engineering thermodynamics,1987,"Smith, J. M (Joseph Mauck) 1916-",McGraw-Hill,660.2969 S651i4
AJ1104678,화학공학전공,20111006,2010,화학공학 열역학,2001,"Elliott, J. Richard",아진,660.2969 E46iK고
AJ1106404,화학공학전공,20140912,2011,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1103533,응용화학생명공학전공,20141015,2009,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1105610,응용화학생명공학전공,20140926,2011,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1108225,응용화학생명공학전공,20141015,2013,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1108142,응용화학생명공학전공,20141130,2013,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1106715,화학공학전공,20140911,2011,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1102930,응용화학생명공학전공,20131121,2009,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1106900,응용화학생명공학전공,20131107,2012,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1104105,응용화학생명공학전공,20131107,2010,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1104594,응용화학생명공학전공,20131010,2010,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1104581,응용화학생명공학전공,20131002,2010,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1104133,응용화학생명공학전공,20131002,2010,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1103713,응용화학생명공학전공,20121128,2009,단위조작 입문,2001,김우식,지인당,660.2844 단66박
AJ1106461,화학공학전공,20140306,2011,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1104152,응용화학생명공학전공,20140404,2010,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1104678,화학공학전공,20140425,2010,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1103813,화학공학전공,20130511,2010,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1106841,화학공학전공,20130401,2012,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1101441,화학공학전공,20130408,2008,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1106242,응용화학생명공학전공,20130416,2011,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1101894,화학공학전공,20130308,2008,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1101192,화학공학전공,20130308,2007,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1103551,화학공학전공,20120413,2009,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1104336,화학공학전공,20110403,2010,흡착제,2006,"Yang, Ralph T",지구문화사,660.284235 Y22aK조
AJ1106461,화학공학전공,20140306,2011,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1104152,응용화학생명공학전공,20140404,2010,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1103564,화학공학전공,20141202,2009,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1104486,화학공학전공,20130511,2010,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1106841,화학공학전공,20130401,2012,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1101894,화학공학전공,20130308,2008,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1103551,화학공학전공,20120413,2009,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1100378,화학공학전공,20120308,2006,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1104336,화학공학전공,20110403,2010,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1104062,화학공학전공,20110315,2010,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1104672,화학공학전공,20110504,2010,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1100669,화학공학전공,20110419,2007,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1104539,화학공학전공,20110428,2010,흡착공학,2000,"Suzuki, Motoyuki",형설출판사,660.28423 S968흡K손
AJ1106511,화학공학전공,20141007,2011,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1100077,신소재공학전공,20150209,2004,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1105610,응용화학생명공학전공,20140905,2011,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1102110,교통시스템공학전공,20141031,2008,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1106715,화학공학전공,20140911,2011,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1108142,응용화학생명공학전공,20140924,2013,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1104288,화학공학전공,20131111,2010,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1102930,응용화학생명공학전공,20130906,2009,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1104133,응용화학생명공학전공,20131002,2010,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1106916,응용화학생명공학전공,20131002,2012,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1104347,화학공학전공,20130415,2010,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1101188,화학공학전공,20120309,2007,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1100380,응용화학생명공학전공,20110529,2006,(화학공학의) 단위조작,2009,임굉,내하,660.2842 임15단
AJ1108142,응용화학생명공학전공,20141127,2013,단위조작,2003,고완석,普文堂,660.2842 단668고개
AJ1106511,화학공학전공,20140328,2011,단위조작,2003,고완석,普文堂,660.2842 단668고개
AJ1107733,화학공학전공,20140318,2012,단위조작,2003,고완석,普文堂,660.2842 단668고개
AJ1106900,응용화학생명공학전공,20131004,2012,단위조작,2003,고완석,普文堂,660.2842 단668고개
AJ1103575,화학공학전공,20121026,2009,단위조작,2003,고완석,普文堂,660.2842 단668고개
AJ1103713,응용화학생명공학전공,20121019,2009,단위조작,2003,고완석,普文堂,660.2842 단668고개
AJ1100378,화학공학전공,20121205,2006,단위조작,2003,고완석,普文堂,660.2842 단668고개
AJ1102256,응용화학생명공학전공,20110922,2008,단위조작,2003,고완석,普文堂,660.2842 단668고개
AJ1103269,응용화학생명공학전공,20140925,2009,Unit operations of chemical engineering,2005,"McCabe, Warren L",McGraw-Hill,660.2842 M478u7
AJ1106841,화학공학전공,20141215,2012,Unit operations of chemical engineering,2005,"McCabe, Warren L",McGraw-Hill,660.2842 M478u7
AJ1107742,응용화학생명공학전공,20131127,2012,Unit operations of chemical engineering,2005,"McCabe, Warren L",McGraw-Hill,660.2842 M478u7
AJ1104070,응용화학생명공학전공,20131108,2010,Unit operations of chemical engineering,2005,"McCabe, Warren L",McGraw-Hill,660.2842 M478u7
AJ1103268,응용화학생명공학전공,20120521,2009,Unit operations of chemical engineering,2005,"McCabe, Warren L",McGraw-Hill,660.2842 M478u7
AJ1108097,생명공학전공,20141031,2013,단위조작,2005,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u7K이
AJ1105235,화학공학전공,20141203,2010,단위조작,2005,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u7K이
AJ1108950,응용화학생명공학전공,20141001,2013,단위조작,2005,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u7K이
AJ1102157,화학공학전공,20140418,2008,단위조작,2005,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u7K이
AJ1103059,응용화학생명공학전공,20131107,2009,단위조작,2005,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u7K이
AJ1106774,응용화학생명공학전공,20131004,2012,단위조작,2005,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u7K이
AJ1104136,응용화학생명공학전공,20130618,2010,단위조작,2005,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u7K이
AJ1101114,화학공학전공,20120605,2008,단위조작,2005,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u7K이
AJ1101351,화학공학전공,20120323,2007,단위조작,2005,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u7K이
AJ1106641,응용화학생명공학전공,20140924,2011,단위조작,1995,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u6K이
AJ1104313,화학공학전공,20131218,2010,단위조작,1995,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u6K이
AJ1107484,응용화학생명공학전공,20131120,2012,단위조작,1995,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u6K이
AJ1104594,응용화학생명공학전공,20131108,2010,단위조작,1995,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u6K이
AJ1102917,화학공학전공,20131018,2009,단위조작,1995,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u6K이
AJ1107485,응용화학생명공학전공,20131010,2012,단위조작,1995,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u6K이
AJ1104706,화학공학전공,20130908,2010,단위조작,1995,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u6K이
AJ1106806,화학공학전공,20130524,2011,단위조작,1995,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u6K이
AJ1104588,응용화학생명공학전공,20111004,2010,단위조작,1995,"McCabe, Warren L",McGraw Hill Korea,660.2842 M121u6K이
AJ1103767,화학공학전공,20140912,2010,Unit operations of chemical engineering,2001,"McCabe, Warren L",McGraw Hill,660.2842 M121u6
AJ1103928,교통시스템공학전공,20131127,2009,Unit operations of chemical engineering,1993,"McCabe, Warren L",McGraw-Hill,660.2842 M121u5
AJ1108140,응용화학생명공학전공,20140609,2013,Transport processes and unit operations,1993,"Geankoplis, Christie J",PTR Prentice Hall,660.2842 G292t3
AJ1108313,응용화학생명공학전공,20141029,2013,Transport processes and unit operations,1993,"Geankoplis, Christie J",PTR Prentice Hall,660.2842 G292t3
AJ1108144,응용화학생명공학전공,20141127,2013,Transport processes and unit operations,1993,"Geankoplis, Christie J",PTR Prentice Hall,660.2842 G292t3
AJ1104581,응용화학생명공학전공,20131127,2010,Transport processes and unit operations,1993,"Geankoplis, Christie J",PTR Prentice Hall,660.2842 G292t3
AJ1105610,응용화학생명공학전공,20141105,2011,Transport processes and unit operations,1983,"Geankoplis, Christie J",Allyn and Bacon,660.2842 G292t2
AJ1104133,응용화학생명공학전공,20131210,2010,Transport processes and unit operations,1983,"Geankoplis, Christie J",Allyn and Bacon,660.2842 G292t2
AJ1100522,화학공학전공,20120325,2008,Transport processes and unit operations,1983,"Geankoplis, Christie J",Allyn and Bacon,660.2842 G292t2
AJ1108097,생명공학전공,20140929,2013,Transport processes and unit operations,1978,"Geankoplis, Christie J",Allyn and Bacon,660.2842 G292t
